,abs_file_path,answer
2517,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/12585042991187440505.html,NOT LABOR RELATED
2518,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/12585046351089904482.html,NOT LABOR RELATED
2519,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/1258504846207997990.html,NOT LABOR RELATED
2520,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/12585049651224980065.html,TIME_LIMIT_REACHED
2521,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/1258504985658160913.html,RATE_LIMIT_ERROR
2522,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/1258505355388067437.html,NOT LABOR RELATED
2523,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/1258505588877964813.html,NOT LABOR RELATED
2524,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/1258506320974780790.html,NOT LABOR RELATED
2525,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/1258506422100137455.html,RATE_LIMIT_ERROR
2526,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/1258506637375719109.html,NOT LABOR RELATED
2527,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/1258506961499148264.html,NOT LABOR RELATED
2528,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/1258507059138280701.html,NOT LABOR RELATED
2529,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/12585072851847995978.html,LABOR RELATED
2530,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/1258507445493845900.html,NOT LABOR RELATED
2531,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/125850747380862874.html,RATE_LIMIT_ERROR
2532,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/12585076211827309302.html,NOT LABOR RELATED
2533,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/1258507628109768838.html,RATE_LIMIT_ERROR
2534,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/12585076641954177095.html,NOT LABOR RELATED
2535,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/1258507745413835509.html,INVALID_REQUEST_ERROR
2536,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/1258507769139536920.html,TIME_LIMIT_REACHED
2537,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/12585078981344881260.html,RATE_LIMIT_ERROR
2538,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/125850798364855942.html,LABOR RELATED
2539,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/12585080801199241891.html,LABOR RELATED
2540,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/1258508260973071016.html,NOT LABOR RELATED
2541,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/1258508261574695627.html,NOT LABOR RELATED
2542,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/1258508276227020016.html,NOT LABOR RELATED
2543,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/12585084252017027790.html,LABOR RELATED
2544,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/125850869443160808.html,NOT LABOR RELATED
2545,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1941-1960/12585089851634882286.html,NOT LABOR RELATED
2546,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257231103499851302.html,RATE_LIMIT_ERROR
2547,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257231172369854460.html,RATE_LIMIT_ERROR
2548,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257231206588520963.html,RATE_LIMIT_ERROR
2549,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572313511946848324.html,LABOR RELATED
2550,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572313692122212389.html,NOT LABOR RELATED
2551,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572315091357627767.html,RATE_LIMIT_ERROR
2552,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572315231768220004.html,NOT LABOR RELATED
2553,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257231599765079535.html,RATE_LIMIT_ERROR
2554,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572316311331837735.html,RATE_LIMIT_ERROR
2555,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572316571549408168.html,RATE_LIMIT_ERROR
2556,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572317671883337063.html,NOT LABOR RELATED
2557,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257231830772853653.html,RATE_LIMIT_ERROR
2558,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257232054736665815.html,NOT LABOR RELATED
2559,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257232218410527502.html,TIME_LIMIT_REACHED
2560,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572324931883063654.html,NOT LABOR RELATED
2561,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257232604623280288.html,NOT LABOR RELATED
2562,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257232626920328165.html,RATE_LIMIT_ERROR
2563,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257232668466927383.html,TIME_LIMIT_REACHED
2564,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572328651095249294.html,RATE_LIMIT_ERROR
2565,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572330631748831308.html,NOT LABOR RELATED
2566,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257233114751826447.html,RATE_LIMIT_ERROR
2567,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572333131446452700.html,RATE_LIMIT_ERROR
2568,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572333691010622945.html,RATE_LIMIT_ERROR
2569,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257233670945732503.html,TIME_LIMIT_REACHED
2570,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257233816745982945.html,TIME_LIMIT_REACHED
2571,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572339622108532135.html,RATE_LIMIT_ERROR
2572,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572342121320043136.html,NOT LABOR RELATED
2573,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572344131129531554.html,LABOR RELATED
2574,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257234445353189571.html,LABOR RELATED
2575,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572344972005498508.html,NOT LABOR RELATED
2576,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572345362049090949.html,NOT LABOR RELATED
2577,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257234555305418919.html,NOT LABOR RELATED
2578,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/125723466525178647.html,NOT LABOR RELATED
2579,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257234798335710162.html,TIME_LIMIT_REACHED
2580,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257234820559404903.html,NOT LABOR RELATED
2581,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572349551422264451.html,RATE_LIMIT_ERROR
2582,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257235075383139121.html,NOT LABOR RELATED
2583,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257235140751411770.html,RATE_LIMIT_ERROR
2584,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572353261263491443.html,LABOR RELATED
2585,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/125723559489925929.html,NOT LABOR RELATED
2586,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572358441179518351.html,NOT LABOR RELATED
2587,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572358541162469101.html,LABOR RELATED
2588,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257235972396095438.html,RATE_LIMIT_ERROR
2589,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572939231434117698.html,NOT LABOR RELATED
2590,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257293973193025656.html,NOT LABOR RELATED
2591,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572941001373001516.html,RATE_LIMIT_ERROR
2592,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572941681574423672.html,INVALID_REQUEST_ERROR
2593,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257294302837802284.html,INVALID_REQUEST_ERROR
2594,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257294536861232302.html,TIME_LIMIT_REACHED
2595,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257294554375321251.html,NOT LABOR RELATED
2596,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572945551436714115.html,RATE_LIMIT_ERROR
2597,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257294833453970396.html,NOT LABOR RELATED
2598,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257294846123513049.html,NOT LABOR RELATED
2599,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257294857331899239.html,NOT LABOR RELATED
2600,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257295075489446561.html,NOT LABOR RELATED
2601,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257295154363702091.html,LABOR RELATED
2602,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572951871764406807.html,RATE_LIMIT_ERROR
2603,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257295289314458879.html,NOT LABOR RELATED
2604,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257295642798313263.html,NOT LABOR RELATED
2605,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257295669261515220.html,NOT LABOR RELATED
2606,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257295852748740873.html,NOT LABOR RELATED
2607,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257296068160850336.html,NOT LABOR RELATED
2608,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257296284377252910.html,LABOR RELATED
2609,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257296319550242985.html,RATE_LIMIT_ERROR
2610,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257296347342597228.html,NOT LABOR RELATED
2611,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257296552656488559.html,LABOR RELATED
2612,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257296759273454226.html,NOT LABOR RELATED
2613,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572968351024922506.html,NOT LABOR RELATED
2614,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257297044671393973.html,RATE_LIMIT_ERROR
2615,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572971272117974757.html,NOT LABOR RELATED
2616,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572972921459615335.html,INVALID_REQUEST_ERROR
2617,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572975091989260950.html,RATE_LIMIT_ERROR
2618,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257297662226457825.html,NOT LABOR RELATED
2619,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572978431636801416.html,LABOR RELATED
2620,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572982061680480442.html,NOT LABOR RELATED
2621,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572985711022878938.html,RATE_LIMIT_ERROR
2622,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257298656205739401.html,NOT LABOR RELATED
2623,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/125729867736947325.html,LABOR RELATED
2624,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257298741448095210.html,NOT LABOR RELATED
2625,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257298855223490560.html,TIME_LIMIT_REACHED
2626,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257298973589467366.html,NOT LABOR RELATED
2627,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257299025306330335.html,RATE_LIMIT_ERROR
2628,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257299037744690489.html,NOT LABOR RELATED
2629,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572992701649792255.html,TIME_LIMIT_REACHED
2630,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572993351002405072.html,RATE_LIMIT_ERROR
2631,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257299403542182826.html,NOT LABOR RELATED
2632,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572996021003582562.html,NOT LABOR RELATED
2633,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572997271303836568.html,RATE_LIMIT_ERROR
2634,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572997462026266936.html,NOT LABOR RELATED
2635,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257299845718031400.html,NOT LABOR RELATED
2636,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12572999292046617272.html,RATE_LIMIT_ERROR
2637,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257299961416473755.html,LABOR RELATED
2638,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257299983478871848.html,RATE_LIMIT_ERROR
2639,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573002391219703144.html,INVALID_REQUEST_ERROR
2640,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257300371132742580.html,NOT LABOR RELATED
2641,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257300470120918220.html,LABOR RELATED
2642,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257300529364431737.html,NOT LABOR RELATED
2643,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573006051320032225.html,RATE_LIMIT_ERROR
2644,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573008611695234377.html,LABOR RELATED
2645,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573009891671167034.html,NOT LABOR RELATED
2646,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257301010594640462.html,NOT LABOR RELATED
2647,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257301113273942140.html,NOT LABOR RELATED
2648,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573011241742552655.html,NOT LABOR RELATED
2649,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257301189989219571.html,LABOR RELATED
2650,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573014841970617068.html,NOT LABOR RELATED
2651,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573015001751613900.html,NOT LABOR RELATED
2652,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257301616784957853.html,NOT LABOR RELATED
2653,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573016311691717212.html,RATE_LIMIT_ERROR
2654,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257301795519724912.html,RATE_LIMIT_ERROR
2655,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257302106525981590.html,NOT LABOR RELATED
2656,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257302275761700417.html,LABOR RELATED
2657,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573024271575590903.html,RATE_LIMIT_ERROR
2658,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257302441281194371.html,LABOR RELATED
2659,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573030291284397069.html,NOT LABOR RELATED
2660,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/125730304310613758.html,RATE_LIMIT_ERROR
2661,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257303116185978196.html,LABOR RELATED
2662,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257303221170301177.html,LABOR RELATED
2663,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/125730324553353216.html,NOT LABOR RELATED
2664,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573034702026325638.html,NOT LABOR RELATED
2665,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/125730347339719172.html,LABOR RELATED
2666,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573041811360969949.html,NOT LABOR RELATED
2667,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573043021138579419.html,NOT LABOR RELATED
2668,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573064341122739448.html,RATE_LIMIT_ERROR
2669,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257312041660922029.html,NOT LABOR RELATED
2670,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257312155998558379.html,LABOR RELATED
2671,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257312305585320486.html,NOT LABOR RELATED
2672,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573124981173972376.html,RATE_LIMIT_ERROR
2673,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257312542334712467.html,NOT LABOR RELATED
2674,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257312659779538690.html,NOT LABOR RELATED
2675,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257312684988913397.html,NOT LABOR RELATED
2676,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573127821433535588.html,LABOR RELATED
2677,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/125731282654506668.html,LABOR RELATED
2678,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257312898387390691.html,NOT LABOR RELATED
2679,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573129441710956592.html,LABOR RELATED
2680,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257313037973878557.html,RATE_LIMIT_ERROR
2681,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257313137713116775.html,TIME_LIMIT_REACHED
2682,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257313138353186870.html,NOT LABOR RELATED
2683,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257313224443499827.html,NOT LABOR RELATED
2684,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573132561494730615.html,NOT LABOR RELATED
2685,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573132901126276366.html,NOT LABOR RELATED
2686,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257313337408164654.html,LABOR RELATED
2687,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257313351957627943.html,NOT LABOR RELATED
2688,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573134261119392776.html,RATE_LIMIT_ERROR
2689,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573134991849520598.html,LABOR RELATED
2690,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573135231040185635.html,LABOR RELATED
2691,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/1257313589609866287.html,RATE_LIMIT_ERROR
2692,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573136851903859347.html,NOT LABOR RELATED
2693,d:\Projects\To Github\LaRJ-Corpus\raw jurisprudence/juris/1961-1980/12573136971941068373.html,LABOR RELATED
